A韻序,A聲調,A韻名,A韻(調整前),B小韻序,B紐,B呼,B等,B上字(null),B下字(null),C小韻內字序(不是Int),C字
85,上,上二十八,獮,1642,以,C,3,以,轉,2,渷
85,上,上二十八,獮,1642,以,C,3,以,轉,3,沇
85,上,上二十八,獮,1642,以,C,3,以,轉,4,𢯻
85,上,上二十八,獮,1642,以,C,3,以,轉,5,抁
85,上,上二十八,獮,1642,以,C,3,以,轉,6,𦳆
85,上,上二十八,獮,1642,以,C,3,以,轉,7,馻
85,上,上二十八,獮,1642,以,C,3,以,轉,8,㕣
85,上,上二十八,獮,1642,以,C,3,以,轉,9,𦁙
85,上,上二十八,獮,1642,以,C,3,以,轉,10,𩘍
85,上,上二十八,獮,1643,來,C,3,力,兗,1,臠
85,上,上二十八,獮,1643,來,C,3,力,兗,2,孌
85,上,上二十八,獮,1643,來,C,3,力,兗,3,𡡗
85,上,上二十八,獮,1643,來,C,3,力,兗,4,脟
85,上,上二十八,獮,1644,知,C,3,陟,兗,1,轉
85,上,上二十八,獮,1644,知,C,3,陟,兗,2,𣓧
85,上,上二十八,獮,1645,見,C,3,居,轉,1,卷
85,上,上二十八,獮,1645,見,C,3,居,轉,2,菤
85,上,上二十八,獮,1645,見,C,3,居,轉,3,韏
85,上,上二十八,獮,1645,見,C,3,居,轉,4,𨹵
85,上,上二十八,獮,1645,見,C,3,居,轉,5,捲
85,上,上二十八,獮,1645,見,C,3,居,轉,6,埢
85,上,上二十八,獮,1646,群,C,3,渠,篆,1,圈
85,上,上二十八,獮,1646,群,C,3,渠,篆,2,蔨
85,上,上二十八,獮,1646,群,C,3,渠,篆,3,𦳆
85,上,上二十八,獮,1647,日,C,3,而,兗,1,輭
85,上,上二十八,獮,1647,日,C,3,而,兗,2,軟
85,上,上二十八,獮,1647,日,C,3,而,兗,3,蝡
85,上,上二十八,獮,1647,日,C,3,而,兗,4,㮕
85,上,上二十八,獮,1647,日,C,3,而,兗,5,䓴
85,上,上二十八,獮,1647,日,C,3,而,兗,6,碝
85,上,上二十八,獮,1647,日,C,3,而,兗,7,瑌
85,上,上二十八,獮,1647,日,C,3,而,兗,8,愞
85,上,上二十八,獮,1647,日,C,3,而,兗,9,腝
85,上,上二十八,獮,1647,日,C,3,而,兗,10,䞂
85,上,上二十八,獮,1647,日,C,3,而,兗,11,耎
85,上,上二十八,獮,1647,日,C,3,而,兗,12,𢘎
85,上,上二十八,獮,1647,日,C,3,而,兗,13,㞋
85,上,上二十八,獮,1647,日,C,3,而,兗,14,偄
85,上,上二十八,獮,1647,日,C,3,而,兗,15,㼱
85,上,上二十八,獮,1647,日,C,3,而,兗,16,𤲬
85,上,上二十八,獮,1647,日,C,3,而,兗,17,緛
85,上,上二十八,獮,1648,昌,C,3,昌,兗,1,舛
85,上,上二十八,獮,1648,昌,C,3,昌,兗,2,喘
85,上,上二十八,獮,1648,昌,C,3,昌,兗,3,荈
85,上,上二十八,獮,1648,昌,C,3,昌,兗,4,㪜
85,上,上二十八,獮,1649,常,C,3,市,兗,1,膞
85,上,上二十八,獮,1649,常,C,3,市,兗,2,腨
85,上,上二十八,獮,1649,常,C,3,市,兗,3,鄟
85,上,上二十八,獮,1649,常,C,3,市,兗,4,𡭐
85,上,上二十八,獮,1649,常,C,3,市,兗,5,歂
85,上,上二十八,獮,1649,常,C,3,市,兗,6,踹
85,上,上二十八,獮,1649,常,C,3,市,兗,7,𦺲
85,上,上二十八,獮,1650,澄,C,3,持,兗,1,篆
85,上,上二十八,獮,1650,澄,C,3,持,兗,2,瑑
85,上,上二十八,獮,1650,澄,C,3,持,兗,3,沌
85,上,上二十八,獮,1650,澄,C,3,持,兗,4,摶
85,上,上二十八,獮,1650,澄,C,3,持,兗,5,𦁆
85,上,上二十八,獮,1650,澄,C,3,持,兗,6,䧘
85,上,上二十八,獮,1650,澄,C,3,持,兗,7,堟
85,上,上二十八,獮,1651,章,C,3,旨,兗,1,剸
85,上,上二十八,獮,1651,章,C,3,旨,兗,2,剬
85,上,上二十八,獮,1651,章,C,3,旨,兗,3,孨
85,上,上二十八,獮,1651,章,C,3,旨,兗,4,鱄
85,上,上二十八,獮,1651,章,C,3,旨,兗,5,竱
85,上,上二十八,獮,1651,章,C,3,旨,兗,6,膞
85,上,上二十八,獮,1651,章,C,3,旨,兗,7,𨷱
85,上,上二十八,獮,1651,章,C,3,旨,兗,8,𡇰
85,上,上二十八,獮,1651,章,C,3,旨,兗,9,𦓝
85,上,上二十八,獮,1652,心,C,3,思,兗,1,選
85,上,上二十八,獮,1652,心,C,3,思,兗,2,𦌔
85,上,上二十八,獮,1652,心,C,3,思,兗,3,𥶷
85,上,上二十八,獮,1653,崇,C,3,士,免,1,撰
85,上,上二十八,獮,1653,崇,C,3,士,免,2,僎
85,上,上二十八,獮,1653,崇,C,3,士,免,3,𩔊
85,上,上二十八,獮,1653,崇,C,3,士,免,4,𩻝
85,上,上二十八,獮,1653,崇,C,3,士,免,5,譔
85,上,上二十八,獮,1654,群,C,3,狂,兗,1,蜎
85,上,上二十八,獮,1655,曉,C,3,香,兗,1,蠉
85,上,上二十八,獮,1655,曉,C,3,香,兗,2,𧾣
85,上,上二十八,獮,1656,並,O,3,符,善,1,楩
85,上,上二十八,獮,1656,並,O,3,符,善,2,㦚
85,上,上二十八,獮,1656,並,O,3,符,善,3,諞
85,上,上二十八,獮,1656,並,O,3,符,善,4,扁
85,上,上二十八,獮,1657,明,O,3,亡,辨,1,免
85,上,上二十八,獮,1657,明,O,3,亡,辨,2,娩
85,上,上二十八,獮,1657,明,O,3,亡,辨,3,勉
85,上,上二十八,獮,1657,明,O,3,亡,辨,4,俛
85,上,上二十八,獮,1657,明,O,3,亡,辨,5,鮸
85,上,上二十八,獮,1657,明,O,3,亡,辨,6,㝃
85,上,上二十八,獮,1657,明,O,3,亡,辨,7,冕
85,上,上二十八,獮,1657,明,O,3,亡,辨,8,絻
85,上,上二十八,獮,1658,徹,O,3,丑,善,1,搌
85,上,上二十八,獮,1658,徹,O,3,丑,善,2,𨩪
85,上,上二十八,獮,1658,徹,O,3,丑,善,3,𣃘
85,上,上二十八,獮,1658,徹,O,3,丑,善,4,蕆
85,上,上二十八,獮,1658,徹,O,3,丑,善,5,𧈪
85,上,上二十八,獮,1658,徹,O,3,丑,善,6,㢟
85,上,上二十八,獮,1658,徹,O,3,丑,善,7,䩶
85,上,上二十八,獮,1659,滂,O,3,披,免,1,鴘
85,上,上二十八,獮,1660,書,O,3,式,善,1,㒄
85,上,上二十八,獮,1660,書,O,3,式,善,2,㜣
85,上,上二十八,獮,1660,書,O,3,式,善,3,䁴
85,上,上二十八,獮,1661,影,O,3,於,蹇,1,㫃
85,上,上二十八,獮,1661,影,O,3,於,蹇,2,䟍
85,上,上二十八,獮,1661,影,O,3,於,蹇,3,嫣
85,上,上二十八,獮,1662,澄,O,3,除,善,1,邅
85,上,上二十八,獮,1663,崇,O,3,士,免,1,棧
86,上,上二十九,篠,1664,心,O,4,先,鳥,1,篠
86,上,上二十九,篠,1664,心,O,4,先,鳥,2,筱
86,上,上二十九,篠,1664,心,O,4,先,鳥,3,𩵌
86,上,上二十九,篠,1664,心,O,4,先,鳥,4,𧩮
86,上,上二十九,篠,1664,心,O,4,先,鳥,5,謏
86,上,上二十九,篠,1664,心,O,4,先,鳥,6,䃤
86,上,上二十九,篠,1664,心,O,4,先,鳥,7,㩋
86,上,上二十九,篠,1665,見,O,4,古,了,1,皎
86,上,上二十九,篠,1665,見,O,4,古,了,2,璬
86,上,上二十九,篠,1665,見,O,4,古,了,3,𢅎
86,上,上二十九,篠,1665,見,O,4,古,了,4,䥵
86,上,上二十九,篠,1665,見,O,4,古,了,5,㿟
86,上,上二十九,篠,1665,見,O,4,古,了,6,皦
86,上,上二十九,篠,1665,見,O,4,古,了,7,恔
86,上,上二十九,篠,1665,見,O,4,古,了,8,繳
86,上,上二十九,篠,1665,見,O,4,古,了,9,䰘
86,上,上二十九,篠,1665,見,O,4,古,了,10,晈
86,上,上二十九,篠,1665,見,O,4,古,了,11,䘨
86,上,上二十九,篠,1665,見,O,4,古,了,12,儌
86,上,上二十九,篠,1666,端,O,4,都,了,1,鳥
86,上,上二十九,篠,1666,端,O,4,都,了,2,𢁕
86,上,上二十九,篠,1666,端,O,4,都,了,3,㣿
86,上,上二十九,篠,1666,端,O,4,都,了,4,蔦
86,上,上二十九,篠,1666,端,O,4,都,了,5,釕
86,上,上二十九,篠,1666,端,O,4,都,了,6,扚
86,上,上二十九,篠,1666,端,O,4,都,了,7,𧜣
86,上,上二十九,篠,1666,端,O,4,都,了,8,䄪
86,上,上二十九,篠,1666,端,O,4,都,了,9,𠄏
86,上,上二十九,篠,1667,來,O,4,盧,鳥,1,了
86,上,上二十九,篠,1667,來,O,4,盧,鳥,2,蓼
86,上,上二十九,篠,1667,來,O,4,盧,鳥,3,瞭
86,上,上二十九,篠,1667,來,O,4,盧,鳥,4,镽
86,上,上二十九,篠,1667,來,O,4,盧,鳥,5,鄝
86,上,上二十九,篠,1667,來,O,4,盧,鳥,6,繚
86,上,上二十九,篠,1667,來,O,4,盧,鳥,7,憭
86,上,上二十九,篠,1667,來,O,4,盧,鳥,8,䑠
86,上,上二十九,篠,1667,來,O,4,盧,鳥,9,爒
86,上,上二十九,篠,1667,來,O,4,盧,鳥,10,𢄺
86,上,上二十九,篠,1667,來,O,4,盧,鳥,11,𥗀
86,上,上二十九,篠,1667,來,O,4,盧,鳥,12,撩
86,上,上二十九,篠,1667,來,O,4,盧,鳥,13,𤁸
86,上,上二十九,篠,1667,來,O,4,盧,鳥,14,𧘈
86,上,上二十九,篠,1668,透,O,4,土,了,1,朓
86,上,上二十九,篠,1668,透,O,4,土,了,2,窱
86,上,上二十九,篠,1668,透,O,4,土,了,3,䠷
86,上,上二十九,篠,1669,曉,O,4,馨,皛,1,䥵
86,上,上二十九,篠,1669,曉,O,4,馨,皛,2,曉
86,上,上二十九,篠,1669,曉,O,4,馨,皛,3,皢
86,上,上二十九,篠,1669,曉,O,4,馨,皛,4,膮
86,上,上二十九,篠,1670,影,O,4,烏,晈,1,杳
86,上,上二十九,篠,1670,影,O,4,烏,晈,2,窅
86,上,上二十九,篠,1670,影,O,4,烏,晈,3,窈
86,上,上二十九,篠,1670,影,O,4,烏,晈,4,偠
86,上,上二十九,篠,1670,影,O,4,烏,晈,5,騕
86,上,上二十九,篠,1670,影,O,4,烏,晈,6,𩡻
86,上,上二十九,篠,1670,影,O,4,烏,晈,7,𨱧
86,上,上二十九,篠,1670,影,O,4,烏,晈,8,葽
86,上,上二十九,篠,1670,影,O,4,烏,晈,9,㫏
86,上,上二十九,篠,1670,影,O,4,烏,晈,10,鴢
86,上,上二十九,篠,1670,影,O,4,烏,晈,11,婹
86,上,上二十九,篠,1670,影,O,4,烏,晈,12,㫐
86,上,上二十九,篠,1670,影,O,4,烏,晈,13,䆞
86,上,上二十九,篠,1670,影,O,4,烏,晈,14,𡧮
86,上,上二十九,篠,1670,影,O,4,烏,晈,15,苭
86,上,上二十九,篠,1671,泥,O,4,奴,鳥,1,嬲
86,上,上二十九,篠,1671,泥,O,4,奴,鳥,2,嫋
86,上,上二十九,篠,1671,泥,O,4,奴,鳥,3,䦊
86,上,上二十九,篠,1671,泥,O,4,奴,鳥,4,㒟
86,上,上二十九,篠,1671,泥,O,4,奴,鳥,5,褭
86,上,上二十九,篠,1671,泥,O,4,奴,鳥,6,嬈
86,上,上二十九,篠,1671,泥,O,4,奴,鳥,7,㜵
86,上,上二十九,篠,1671,泥,O,4,奴,鳥,8,䃵
86,上,上二十九,篠,1671,泥,O,4,奴,鳥,9,𢸣
86,上,上二十九,篠,1672,匣,O,4,胡,了,1,皛
86,上,上二十九,篠,1672,匣,O,4,胡,了,2,㵿
86,上,上二十九,篠,1672,匣,O,4,胡,了,3,芍
86,上,上二十九,篠,1672,匣,O,4,胡,了,4,𦯪
86,上,上二十九,篠,1672,匣,O,4,胡,了,5,𠄔
86,上,上二十九,篠,1673,定,O,4,徒,了,1,窕
86,上,上二十九,篠,1673,定,O,4,徒,了,2,𤕷
86,上,上二十九,篠,1673,定,O,4,徒,了,3,𤱩
86,上,上二十九,篠,1673,定,O,4,徒,了,4,誂
86,上,上二十九,篠,1673,定,O,4,徒,了,5,掉
86,上,上二十九,篠,1673,定,O,4,徒,了,6,嬥
86,上,上二十九,篠,1673,定,O,4,徒,了,7,挑
86,上,上二十九,篠,1673,定,O,4,徒,了,8,䂽
86,上,上二十九,篠,1674,溪,O,4,苦,皎,1,磽
86,上,上二十九,篠,1674,溪,O,4,苦,皎,2,䂪
86,上,上二十九,篠,1675,精,O,4,子,了,1,湫
86,上,上二十九,篠,1675,精,O,4,子,了,2,劋
86,上,上二十九,篠,1675,精,O,4,子,了,3,㭂
86,上,上二十九,篠,1675,精,O,4,子,了,4,㡑
86,上,上二十九,篠,1675,精,O,4,子,了,5,𧂈
87,上,上三十,小,1676,心,O,3,私,兆,1,小
87,上,上三十,小,1676,心,O,3,私,兆,2,𩵖
87,上,上三十,小,1676,心,O,3,私,兆,3,䒕
87,上,上三十,小,1677,澄,O,3,治,小,1,肈
87,上,上三十,小,1677,澄,O,3,治,小,2,肁
87,上,上三十,小,1677,澄,O,3,治,小,3,兆
87,上,上三十,小,1677,澄,O,3,治,小,4,趙
87,上,上三十,小,1677,澄,O,3,治,小,5,旐
87,上,上三十,小,1677,澄,O,3,治,小,6,狣
87,上,上三十,小,1677,澄,O,3,治,小,7,䍮
87,上,上三十,小,1677,澄,O,3,治,小,8,鮡
87,上,上三十,小,1677,澄,O,3,治,小,9,駣
87,上,上三十,小,1677,澄,O,3,治,小,10,垗
87,上,上三十,小,1677,澄,O,3,治,小,11,𠧞
87,上,上三十,小,1678,章,O,3,之,少,1,沼
87,上,上三十,小,1678,章,O,3,之,少,2,菬
87,上,上三十,小,1678,章,O,3,之,少,3,䈃
87,上,上三十,小,1679,影,O,3,於,兆,1,夭
87,上,上三十,小,1679,影,O,3,於,兆,2,殀
87,上,上三十,小,1679,影,O,3,於,兆,3,芺
87,上,上三十,小,1679,影,O,3,於,兆,4,仸
87,上,上三十,小,1680,徹,O,3,丑,小,1,巐
87,上,上三十,小,1681,書,O,3,書,沼,1,少
87,上,上三十,小,1681,書,O,3,書,沼,2,䒚
87,上,上三十,小,1681,書,O,3,書,沼,3,𨙹
87,上,上三十,小,1682,日,O,3,而,沼,1,擾
87,上,上三十,小,1682,日,O,3,而,沼,2,𢹎
87,上,上三十,小,1682,日,O,3,而,沼,3,繞
87,上,上三十,小,1682,日,O,3,而,沼,4,遶
87,上,上三十,小,1682,日,O,3,而,沼,5,嬈
87,上,上三十,小,1682,日,O,3,而,沼,6,𤛾
87,上,上三十,小,1682,日,O,3,而,沼,7,𧳨
87,上,上三十,小,1683,並,O,3,符,少,1,摽
87,上,上三十,小,1683,並,O,3,符,少,2,𢹰
87,上,上三十,小,1683,並,O,3,符,少,3,鰾
87,上,上三十,小,1683,並,O,3,符,少,4,慓
87,上,上三十,小,1683,並,O,3,符,少,5,顠
87,上,上三十,小,1683,並,O,3,符,少,6,𩮳
87,上,上三十,小,1683,並,O,3,符,少,7,膘
87,上,上三十,小,1683,並,O,3,符,少,8,𦭼
87,上,上三十,小,1684,昌,O,3,尺,沼,1,𪍑
87,上,上三十,小,1684,昌,O,3,尺,沼,2,麨
87,上,上三十,小,1684,昌,O,3,尺,沼,3,弨
87,上,上三十,小,1684,昌,O,3,尺,沼,4,楢
87,上,上三十,小,1684,昌,O,3,尺,沼,5,眧
87,上,上三十,小,1685,滂,O,3,敷,沼,1,縹
87,上,上三十,小,1685,滂,O,3,敷,沼,2,醥
87,上,上三十,小,1685,滂,O,3,敷,沼,3,犥
87,上,上三十,小,1685,滂,O,3,敷,沼,4,顠
87,上,上三十,小,1685,滂,O,3,敷,沼,5,皫
87,上,上三十,小,1685,滂,O,3,敷,沼,6,篻
87,上,上三十,小,1685,滂,O,3,敷,沼,7,瞟
87,上,上三十,小,1685,滂,O,3,敷,沼,8,膘
87,上,上三十,小,1686,明,O,3,亡,沼,1,眇
87,上,上三十,小,1686,明,O,3,亡,沼,2,渺
87,上,上三十,小,1686,明,O,3,亡,沼,3,訬
87,上,上三十,小,1686,明,O,3,亡,沼,4,𦳥
87,上,上三十,小,1686,明,O,3,亡,沼,5,淼
87,上,上三十,小,1686,明,O,3,亡,沼,6,杪
87,上,上三十,小,1686,明,O,3,亡,沼,7,秒
87,上,上三十,小,1686,明,O,3,亡,沼,8,藐
87,上,上三十,小,1686,明,O,3,亡,沼,9,吵
87,上,上三十,小,1686,明,O,3,亡,沼,10,篎
87,上,上三十,小,1687,常,O,3,市,沼,1,紹
87,上,上三十,小,1687,常,O,3,市,沼,2,綤
87,上,上三十,小,1687,常,O,3,市,沼,3,佋
87,上,上三十,小,1687,常,O,3,市,沼,4,袑
87,上,上三十,小,1687,常,O,3,市,沼,5,䙼
87,上,上三十,小,1688,見,O,3,居,夭,1,矯
87,上,上三十,小,1688,見,O,3,居,夭,2,鱎
87,上,上三十,小,1688,見,O,3,居,夭,3,䚩
87,上,上三十,小,1688,見,O,3,居,夭,4,敽
87,上,上三十,小,1688,見,O,3,居,夭,5,撟
87,上,上三十,小,1688,見,O,3,居,夭,6,嬌
87,上,上三十,小,1688,見,O,3,居,夭,7,𥃧
87,上,上三十,小,1688,見,O,3,居,夭,8,蟜
87,上,上三十,小,1688,見,O,3,居,夭,9,譑
87,上,上三十,小,1688,見,O,3,居,夭,10,𨝰
87,上,上三十,小,1688,見,O,3,居,夭,11,孂
87,上,上三十,小,1688,見,O,3,居,夭,12,蹻
87,上,上三十,小,1689,幫,O,3,陂,矯,1,表
87,上,上三十,小,1689,幫,O,3,陂,矯,2,𧘝
87,上,上三十,小,1689,幫,O,3,陂,矯,3,𧞧
87,上,上三十,小,1689,幫,O,3,陂,矯,4,䔸
87,上,上三十,小,1690,幫,O,3,方,小,1,褾
87,上,上三十,小,1690,幫,O,3,方,小,2,𧢄
87,上,上三十,小,1690,幫,O,3,方,小,3,標
87,上,上三十,小,1690,幫,O,3,方,小,4,㟽
87,上,上三十,小,1691,並,O,3,平,表,1,藨
87,上,上三十,小,1691,並,O,3,平,表,2,𦳤
87,上,上三十,小,1691,並,O,3,平,表,3,殍
87,上,上三十,小,1691,並,O,3,平,表,4,莩
87,上,上三十,小,1691,並,O,3,平,表,5,𠬪
87,上,上三十,小,1691,並,O,3,平,表,6,㰶
87,上,上三十,小,1691,並,O,3,平,表,7,㹾
87,上,上三十,小,1691,並,O,3,平,表,8,𧴎
87,上,上三十,小,1692,以,O,3,以,沼,1,鷕
87,上,上三十,小,1692,以,O,3,以,沼,2,溔
87,上,上三十,小,1692,以,O,3,以,沼,3,舀
87,上,上三十,小,1692,以,O,3,以,沼,4,𦥨
87,上,上三十,小,1692,以,O,3,以,沼,5,抭
87,上,上三十,小,1692,以,O,3,以,沼,6,𩨴
87,上,上三十,小,1692,以,O,3,以,沼,7,䁘
87,上,上三十,小,1693,清,O,3,親,小,1,悄
87,上,上三十,小,1693,清,O,3,親,小,2,愀
87,上,上三十,小,1693,清,O,3,親,小,3,釥
87,上,上三十,小,1694,精,O,3,子,小,1,剿
87,上,上三十,小,1694,精,O,3,子,小,2,劋
87,上,上三十,小,1694,精,O,3,子,小,3,勦
87,上,上三十,小,1694,精,O,3,子,小,4,漅
87,上,上三十,小,1694,精,O,3,子,小,5,𨙹
87,上,上三十,小,1694,精,O,3,子,小,6,𤃭
87,上,上三十,小,1694,精,O,3,子,小,7,膘
87,上,上三十,小,1694,精,O,3,子,小,8,𢄺
87,上,上三十,小,1695,群,O,3,巨,夭,1,𨲭
87,上,上三十,小,1696,來,O,3,力,小,1,繚
87,上,上三十,小,1696,來,O,3,力,小,2,燎
87,上,上三十,小,1696,來,O,3,力,小,3,𢻢
87,上,上三十,小,1696,來,O,3,力,小,4,璙
87,上,上三十,小,1696,來,O,3,力,小,5,憭
87,上,上三十,小,1696,來,O,3,力,小,6,爒
87,上,上三十,小,1696,來,O,3,力,小,7,僚
87,上,上三十,小,1696,來,O,3,力,小,8,䩍
87,上,上三十,小,1696,來,O,3,力,小,9,嫽
87,上,上三十,小,1697,滂,O,3,滂,表,1,麃
87,上,上三十,小,1698,影,O,3,於,小,1,闄
88,上,上三十一,巧,1699,溪,O,2,苦,絞,1,巧
88,上,上三十一,巧,1699,溪,O,2,苦,絞,2,䲾
88,上,上三十一,巧,1700,匣,O,2,下,巧,1,澩
88,上,上三十一,巧,1700,匣,O,2,下,巧,2,㺒
88,上,上三十一,巧,1700,匣,O,2,下,巧,3,䕧
88,上,上三十一,巧,1700,匣,O,2,下,巧,4,佼
88,上,上三十一,巧,1700,匣,O,2,下,巧,5,䀊
88,上,上三十一,巧,1700,匣,O,2,下,巧,6,䉰
88,上,上三十一,巧,1701,幫,O,2,博,巧,1,飽
88,上,上三十一,巧,1701,幫,O,2,博,巧,2,𩜿
88,上,上三十一,巧,1701,幫,O,2,博,巧,3,𩛁
88,上,上三十一,巧,1702,娘,O,2,奴,巧,1,㺒
88,上,上三十一,巧,1702,娘,O,2,奴,巧,2,撓
88,上,上三十一,巧,1702,娘,O,2,奴,巧,3,獿
88,上,上三十一,巧,1703,明,O,2,莫,飽,1,卯
88,上,上三十一,巧,1703,明,O,2,莫,飽,2,戼
88,上,上三十一,巧,1703,明,O,2,莫,飽,3,緢
88,上,上三十一,巧,1703,明,O,2,莫,飽,4,泖
88,上,上三十一,巧,1703,明,O,2,莫,飽,5,媌
88,上,上三十一,巧,1703,明,O,2,莫,飽,6,昴
88,上,上三十一,巧,1703,明,O,2,莫,飽,7,茆
88,上,上三十一,巧,1704,見,O,2,古,巧,1,絞
88,上,上三十一,巧,1704,見,O,2,古,巧,2,狡
88,上,上三十一,巧,1704,見,O,2,古,巧,3,佼
88,上,上三十一,巧,1704,見,O,2,古,巧,4,攪
88,上,上三十一,巧,1704,見,O,2,古,巧,5,䕧
88,上,上三十一,巧,1704,見,O,2,古,巧,6,筊
88,上,上三十一,巧,1704,見,O,2,古,巧,7,𢯴
88,上,上三十一,巧,1704,見,O,2,古,巧,8,鉸
88,上,上三十一,巧,1704,見,O,2,古,巧,9,𥂔
88,上,上三十一,巧,1704,見,O,2,古,巧,10,姣
88,上,上三十一,巧,1704,見,O,2,古,巧,11,烄
88,上,上三十一,巧,1704,見,O,2,古,巧,12,𤉧
88,上,上三十一,巧,1704,見,O,2,古,巧,13,䀊
88,上,上三十一,巧,1704,見,O,2,古,巧,14,䉰
88,上,上三十一,巧,1704,見,O,2,古,巧,15,㽱
88,上,上三十一,巧,1705,莊,O,2,側,絞,1,爪
88,上,上三十一,巧,1705,莊,O,2,側,絞,2,㕚
88,上,上三十一,巧,1705,莊,O,2,側,絞,3,䝖
88,上,上三十一,巧,1705,莊,O,2,側,絞,4,瑵
88,上,上三十一,巧,1705,莊,O,2,側,絞,5,笊
88,上,上三十一,巧,1705,莊,O,2,側,絞,6,𢁬
88,上,上三十一,巧,1705,莊,O,2,側,絞,7,抓
88,上,上三十一,巧,1705,莊,O,2,側,絞,8,𦬔
88,上,上三十一,巧,1706,影,O,2,於,絞,1,拗
88,上,上三十一,巧,1706,影,O,2,於,絞,2,鴢
88,上,上三十一,巧,1706,影,O,2,於,絞,3,𢂊
88,上,上三十一,巧,1706,影,O,2,於,絞,4,𥄀
88,上,上三十一,巧,1706,影,O,2,於,絞,5,狕
88,上,上三十一,巧,1707,並,O,2,薄,巧,1,鮑
88,上,上三十一,巧,1707,並,O,2,薄,巧,2,骲
88,上,上三十一,巧,1707,並,O,2,薄,巧,3,𡂟
88,上,上三十一,巧,1707,並,O,2,薄,巧,4,鞄
88,上,上三十一,巧,1708,疑,O,2,五,巧,1,齩
88,上,上三十一,巧,1709,崇,O,2,士,絞,1,䰫
88,上,上三十一,巧,1709,崇,O,2,士,絞,2,㑿
88,上,上三十一,巧,1710,初,O,2,初,爪,1,煼
88,上,上三十一,巧,1710,初,O,2,初,爪,2,𩱦
88,上,上三十一,巧,1710,初,O,2,初,爪,3,𤌉
88,上,上三十一,巧,1710,初,O,2,初,爪,4,炒
88,上,上三十一,巧,1710,初,O,2,初,爪,5,謅
88,上,上三十一,巧,1710,初,O,2,初,爪,6,𩱈
88,上,上三十一,巧,1710,初,O,2,初,爪,7,吵
88,上,上三十一,巧,1711,知,O,2,張,絞,1,䝤
88,上,上三十一,巧,1711,知,O,2,張,絞,2,獠
88,上,上三十一,巧,1712,生,O,2,山,巧,1,㪢
89,上,上三十二,晧,1713,匣,O,1,胡,老,1,晧
89,上,上三十二,晧,1713,匣,O,1,胡,老,2,昊
89,上,上三十二,晧,1713,匣,O,1,胡,老,3,昦
89,上,上三十二,晧,1713,匣,O,1,胡,老,4,暤
89,上,上三十二,晧,1713,匣,O,1,胡,老,5,鎬
89,上,上三十二,晧,1713,匣,O,1,胡,老,6,浩
89,上,上三十二,晧,1713,匣,O,1,胡,老,7,顥
89,上,上三十二,晧,1713,匣,O,1,胡,老,8,灝
89,上,上三十二,晧,1713,匣,O,1,胡,老,9,鰝
89,上,上三十二,晧,1713,匣,O,1,胡,老,10,夰
89,上,上三十二,晧,1713,匣,O,1,胡,老,11,薃
89,上,上三十二,晧,1713,匣,O,1,胡,老,12,鄗
89,上,上三十二,晧,1713,匣,O,1,胡,老,13,𨛴
89,上,上三十二,晧,1713,匣,O,1,胡,老,14,𧇼
89,上,上三十二,晧,1713,匣,O,1,胡,老,15,𥢑
89,上,上三十二,晧,1713,匣,O,1,胡,老,16,滈
89,上,上三十二,晧,1714,並,O,1,薄,浩,1,抱
89,上,上三十二,晧,1715,來,O,1,盧,晧,1,老
89,上,上三十二,晧,1715,來,O,1,盧,晧,2,䝤
89,上,上三十二,晧,1715,來,O,1,盧,晧,3,獠
89,上,上三十二,晧,1715,來,O,1,盧,晧,4,轑
89,上,上三十二,晧,1715,來,O,1,盧,晧,5,橑
89,上,上三十二,晧,1715,來,O,1,盧,晧,6,潦
89,上,上三十二,晧,1715,來,O,1,盧,晧,7,䕩
89,上,上三十二,晧,1715,來,O,1,盧,晧,8,栳
89,上,上三十二,晧,1715,來,O,1,盧,晧,9,𣠼
89,上,上三十二,晧,1715,來,O,1,盧,晧,10,𩔇
89,上,上三十二,晧,1715,來,O,1,盧,晧,11,恅
89,上,上三十二,晧,1715,來,O,1,盧,晧,12,𡂕
89,上,上三十二,晧,1715,來,O,1,盧,晧,13,䵏
89,上,上三十二,晧,1715,來,O,1,盧,晧,14,澇
89,上,上三十二,晧,1716,透,O,1,他,浩,1,討
89,上,上三十二,晧,1716,透,O,1,他,浩,2,套
89,上,上三十二,晧,1716,透,O,1,他,浩,3,槄
89,上,上三十二,晧,1717,定,O,1,徒,晧,1,道
89,上,上三十二,晧,1717,定,O,1,徒,晧,2,衟
89,上,上三十二,晧,1717,定,O,1,徒,晧,3,𡬹
89,上,上三十二,晧,1717,定,O,1,徒,晧,4,稻
89,上,上三十二,晧,1717,定,O,1,徒,晧,5,駣
89,上,上三十二,晧,1717,定,O,1,徒,晧,6,䆃
89,上,上三十二,晧,1717,定,O,1,徒,晧,7,𨱵
89,上,上三十二,晧,1718,泥,O,1,奴,晧,1,堖
89,上,上三十二,晧,1718,泥,O,1,奴,晧,2,腦
89,上,上三十二,晧,1718,泥,O,1,奴,晧,3,𠜶
89,上,上三十二,晧,1718,泥,O,1,奴,晧,4,惱
89,上,上三十二,晧,1718,泥,O,1,奴,晧,5,碯
89,上,上三十二,晧,1718,泥,O,1,奴,晧,6,𨱵
89,上,上三十二,晧,1718,泥,O,1,奴,晧,7,㺁
89,上,上三十二,晧,1718,泥,O,1,奴,晧,8,𧳦
